image,language,letter
data/jsl/jsl-10-1560.jpg,1,110
data/jsl/jsl-10-1581.jpg,1,110
data/jsl/jsl-10-1646.jpg,1,110
data/jsl/jsl-10-1748.jpg,1,110
data/jsl/jsl-10-1809.jpg,1,110
data/jsl/jsl-10-1845.jpg,1,110
data/jsl/jsl-10-1859.jpg,1,110
data/jsl/jsl-10-1923.jpg,1,110
data/jsl/jsl-10-1993.jpg,1,110
data/jsl/jsl-10-2016.jpg,1,110
data/jsl/jsl-10-2018.jpg,1,110
data/jsl/jsl-10-2021.jpg,1,110
data/jsl/jsl-10-2084.jpg,1,110
data/jsl/jsl-10-2274.jpg,1,110
data/jsl/jsl-10-2365.jpg,1,110
data/jsl/jsl-10-2399.jpg,1,110
data/jsl/jsl-10-246.jpg,1,110
data/jsl/jsl-10-2472.jpg,1,110
data/jsl/jsl-10-2531.jpg,1,110
data/jsl/jsl-10-2559.jpg,1,110
data/jsl/jsl-10-2622.jpg,1,110
data/jsl/jsl-10-2650.jpg,1,110
data/jsl/jsl-10-2682.jpg,1,110
data/jsl/jsl-10-2796.jpg,1,110
data/jsl/jsl-10-2923.jpg,1,110
data/jsl/jsl-10-2989.jpg,1,110
data/jsl/jsl-10-3126.jpg,1,110
data/jsl/jsl-10-3131.jpg,1,110
data/jsl/jsl-10-3147.jpg,1,110
data/jsl/jsl-10-3180.jpg,1,110
data/jsl/jsl-10-3197.jpg,1,110
data/jsl/jsl-10-3209.jpg,1,110
data/jsl/jsl-10-3309.jpg,1,110
data/jsl/jsl-10-3322.jpg,1,110
data/jsl/jsl-10-3360.jpg,1,110
data/jsl/jsl-10-3400.jpg,1,110
data/jsl/jsl-10-3529.jpg,1,110
data/jsl/jsl-10-3542.jpg,1,110
data/jsl/jsl-10-3561.jpg,1,110
data/jsl/jsl-10-3613.jpg,1,110
data/jsl/jsl-10-364.jpg,1,110
data/jsl/jsl-10-3713.jpg,1,110
data/jsl/jsl-10-3728.jpg,1,110
data/jsl/jsl-10-385.jpg,1,110
data/jsl/jsl-10-3858.jpg,1,110
data/jsl/jsl-10-3871.jpg,1,110
data/jsl/jsl-10-3938.jpg,1,110
data/jsl/jsl-10-3966.jpg,1,110
data/jsl/jsl-10-3970.jpg,1,110
data/jsl/jsl-10-3991.jpg,1,110
data/jsl/jsl-10-4040.jpg,1,110
data/jsl/jsl-10-4042.jpg,1,110
data/jsl/jsl-10-4051.jpg,1,110
data/jsl/jsl-10-4119.jpg,1,110
data/jsl/jsl-10-4121.jpg,1,110
data/jsl/jsl-10-4136.jpg,1,110
data/jsl/jsl-10-420.jpg,1,110
data/jsl/jsl-10-4292.jpg,1,110
data/jsl/jsl-10-4392.jpg,1,110
data/jsl/jsl-10-446.jpg,1,110
data/jsl/jsl-10-4476.jpg,1,110
data/jsl/jsl-10-4507.jpg,1,110
data/jsl/jsl-10-4510.jpg,1,110
data/jsl/jsl-10-455.jpg,1,110
data/jsl/jsl-10-4626.jpg,1,110
data/jsl/jsl-10-4640.jpg,1,110
data/jsl/jsl-10-4860.jpg,1,110
data/jsl/jsl-10-4906.jpg,1,110
data/jsl/jsl-10-4951.jpg,1,110
data/jsl/jsl-10-4963.jpg,1,110
data/jsl/jsl-10-4984.jpg,1,110
data/jsl/jsl-10-5067.jpg,1,110
data/jsl/jsl-10-5109.jpg,1,110
data/jsl/jsl-10-5151.jpg,1,110
data/jsl/jsl-10-5158.jpg,1,110
data/jsl/jsl-10-5194.jpg,1,110
data/jsl/jsl-10-5228.jpg,1,110
data/jsl/jsl-10-5253.jpg,1,110
data/jsl/jsl-10-5341.jpg,1,110
data/jsl/jsl-10-5360.jpg,1,110
data/jsl/jsl-10-5398.jpg,1,110
data/jsl/jsl-10-5536.jpg,1,110
data/jsl/jsl-10-5601.jpg,1,110
data/jsl/jsl-10-5736.jpg,1,110
data/jsl/jsl-10-5819.jpg,1,110
data/jsl/jsl-10-5834.jpg,1,110
data/jsl/jsl-10-5856.jpg,1,110
data/jsl/jsl-10-5956.jpg,1,110
data/jsl/jsl-10-5969.jpg,1,110
data/jsl/jsl-10-597.jpg,1,110
data/jsl/jsl-10-6006.jpg,1,110
data/jsl/jsl-10-6017.jpg,1,110
data/jsl/jsl-10-6034.jpg,1,110
data/jsl/jsl-10-6038.jpg,1,110
data/jsl/jsl-10-6139.jpg,1,110
data/jsl/jsl-10-6245.jpg,1,110
data/jsl/jsl-10-6362.jpg,1,110
data/jsl/jsl-10-6426.jpg,1,110
data/jsl/jsl-10-6431.jpg,1,110
data/jsl/jsl-10-6516.jpg,1,110
data/jsl/jsl-10-6539.jpg,1,110
data/jsl/jsl-10-6613.jpg,1,110
data/jsl/jsl-10-6750.jpg,1,110
data/jsl/jsl-10-6895.jpg,1,110
data/jsl/jsl-10-6939.jpg,1,110
data/jsl/jsl-10-7007.jpg,1,110
data/jsl/jsl-10-7009.jpg,1,110
data/jsl/jsl-10-7041.jpg,1,110
data/jsl/jsl-10-7106.jpg,1,110
data/jsl/jsl-10-7121.jpg,1,110
data/jsl/jsl-10-7132.jpg,1,110
data/jsl/jsl-10-7157.jpg,1,110
data/jsl/jsl-10-723.jpg,1,110
data/jsl/jsl-10-7239.jpg,1,110
data/jsl/jsl-10-730.jpg,1,110
data/jsl/jsl-10-739.jpg,1,110
data/jsl/jsl-10-7452.jpg,1,110
data/jsl/jsl-10-7513.jpg,1,110
data/jsl/jsl-10-7635.jpg,1,110
data/jsl/jsl-10-7755.jpg,1,110
data/jsl/jsl-10-7879.jpg,1,110
data/jsl/jsl-10-85.jpg,1,110
data/jsl/jsl-10-932.jpg,1,110
data/jsl/jsl-11-1000.jpg,1,111
data/jsl/jsl-11-101.jpg,1,111
data/jsl/jsl-11-1079.jpg,1,111
data/jsl/jsl-11-1085.jpg,1,111
data/jsl/jsl-11-1095.jpg,1,111
data/jsl/jsl-11-1105.jpg,1,111
data/jsl/jsl-11-122.jpg,1,111
data/jsl/jsl-11-1227.jpg,1,111
data/jsl/jsl-11-1232.jpg,1,111
data/jsl/jsl-11-1345.jpg,1,111
data/jsl/jsl-11-1393.jpg,1,111
data/jsl/jsl-11-146.jpg,1,111
data/jsl/jsl-11-156.jpg,1,111
data/jsl/jsl-11-1577.jpg,1,111
data/jsl/jsl-11-1600.jpg,1,111
data/jsl/jsl-11-1625.jpg,1,111
data/jsl/jsl-11-1678.jpg,1,111
data/jsl/jsl-11-1707.jpg,1,111
data/jsl/jsl-11-1713.jpg,1,111
data/jsl/jsl-11-1738.jpg,1,111
data/jsl/jsl-11-1792.jpg,1,111
data/jsl/jsl-11-182.jpg,1,111
data/jsl/jsl-11-1844.jpg,1,111
data/jsl/jsl-11-1880.jpg,1,111
data/jsl/jsl-11-1899.jpg,1,111
data/jsl/jsl-11-1904.jpg,1,111
data/jsl/jsl-11-1913.jpg,1,111
data/jsl/jsl-11-1921.jpg,1,111
data/jsl/jsl-11-1970.jpg,1,111
data/jsl/jsl-11-1983.jpg,1,111
data/jsl/jsl-11-2013.jpg,1,111
data/jsl/jsl-11-204.jpg,1,111
data/jsl/jsl-11-2158.jpg,1,111
data/jsl/jsl-11-216.jpg,1,111
data/jsl/jsl-11-2233.jpg,1,111
data/jsl/jsl-11-2343.jpg,1,111
data/jsl/jsl-11-2383.jpg,1,111
data/jsl/jsl-11-2447.jpg,1,111
data/jsl/jsl-11-2466.jpg,1,111
data/jsl/jsl-11-2481.jpg,1,111
data/jsl/jsl-11-2488.jpg,1,111
data/jsl/jsl-11-2523.jpg,1,111
data/jsl/jsl-11-2592.jpg,1,111
data/jsl/jsl-11-2679.jpg,1,111
data/jsl/jsl-11-2683.jpg,1,111
data/jsl/jsl-11-2774.jpg,1,111
data/jsl/jsl-11-2785.jpg,1,111
data/jsl/jsl-11-2797.jpg,1,111
data/jsl/jsl-11-2863.jpg,1,111
data/jsl/jsl-11-2881.jpg,1,111
data/jsl/jsl-11-2916.jpg,1,111
data/jsl/jsl-11-3015.jpg,1,111
data/jsl/jsl-11-3070.jpg,1,111
data/jsl/jsl-11-3082.jpg,1,111
data/jsl/jsl-11-3119.jpg,1,111
data/jsl/jsl-11-316.jpg,1,111
data/jsl/jsl-11-3288.jpg,1,111
data/jsl/jsl-11-3312.jpg,1,111
data/jsl/jsl-11-3321.jpg,1,111
data/jsl/jsl-11-3330.jpg,1,111
data/jsl/jsl-11-3377.jpg,1,111
data/jsl/jsl-11-3509.jpg,1,111
data/jsl/jsl-11-3597.jpg,1,111
data/jsl/jsl-11-3621.jpg,1,111
data/jsl/jsl-11-3774.jpg,1,111
data/jsl/jsl-11-3781.jpg,1,111
data/jsl/jsl-11-3815.jpg,1,111
data/jsl/jsl-11-3819.jpg,1,111
data/jsl/jsl-11-3844.jpg,1,111
data/jsl/jsl-11-3880.jpg,1,111
data/jsl/jsl-11-3924.jpg,1,111
data/jsl/jsl-11-3958.jpg,1,111
data/jsl/jsl-11-3990.jpg,1,111
data/jsl/jsl-11-4000.jpg,1,111
data/jsl/jsl-11-4089.jpg,1,111
data/jsl/jsl-11-4117.jpg,1,111
data/jsl/jsl-11-4118.jpg,1,111
data/jsl/jsl-11-4147.jpg,1,111
data/jsl/jsl-11-4297.jpg,1,111
data/jsl/jsl-11-4316.jpg,1,111
data/jsl/jsl-11-4339.jpg,1,111
data/jsl/jsl-11-4352.jpg,1,111
data/jsl/jsl-11-4409.jpg,1,111
data/jsl/jsl-11-4416.jpg,1,111
data/jsl/jsl-11-4422.jpg,1,111
data/jsl/jsl-11-449.jpg,1,111
data/jsl/jsl-11-4502.jpg,1,111
data/jsl/jsl-11-4564.jpg,1,111
data/jsl/jsl-11-4570.jpg,1,111
data/jsl/jsl-11-4651.jpg,1,111
data/jsl/jsl-11-4660.jpg,1,111
data/jsl/jsl-11-4791.jpg,1,111
data/jsl/jsl-11-4823.jpg,1,111
data/jsl/jsl-11-4836.jpg,1,111
data/jsl/jsl-11-4839.jpg,1,111
data/jsl/jsl-11-4867.jpg,1,111
data/jsl/jsl-11-4915.jpg,1,111
data/jsl/jsl-11-494.jpg,1,111
data/jsl/jsl-11-4947.jpg,1,111
data/jsl/jsl-11-4993.jpg,1,111
data/jsl/jsl-11-5157.jpg,1,111
data/jsl/jsl-11-5216.jpg,1,111
data/jsl/jsl-11-5295.jpg,1,111
data/jsl/jsl-11-5316.jpg,1,111
data/jsl/jsl-11-5336.jpg,1,111
data/jsl/jsl-11-5447.jpg,1,111
data/jsl/jsl-11-547.jpg,1,111
data/jsl/jsl-11-5599.jpg,1,111
data/jsl/jsl-11-5620.jpg,1,111
data/jsl/jsl-11-5626.jpg,1,111
data/jsl/jsl-11-563.jpg,1,111
data/jsl/jsl-11-564.jpg,1,111
data/jsl/jsl-11-5691.jpg,1,111
data/jsl/jsl-11-5758.jpg,1,111
data/jsl/jsl-11-5778.jpg,1,111
data/jsl/jsl-11-5806.jpg,1,111
data/jsl/jsl-11-5887.jpg,1,111
data/jsl/jsl-11-5959.jpg,1,111
data/jsl/jsl-11-5993.jpg,1,111
data/jsl/jsl-11-6002.jpg,1,111
data/jsl/jsl-11-6057.jpg,1,111
data/jsl/jsl-11-6116.jpg,1,111
data/jsl/jsl-11-6129.jpg,1,111
data/jsl/jsl-11-6141.jpg,1,111
data/jsl/jsl-11-6154.jpg,1,111
data/jsl/jsl-11-619.jpg,1,111
data/jsl/jsl-11-6270.jpg,1,111
data/jsl/jsl-11-6294.jpg,1,111
data/jsl/jsl-11-6312.jpg,1,111
data/jsl/jsl-11-6390.jpg,1,111
data/jsl/jsl-11-6393.jpg,1,111
data/jsl/jsl-11-644.jpg,1,111
data/jsl/jsl-11-6481.jpg,1,111
data/jsl/jsl-11-6529.jpg,1,111
data/jsl/jsl-11-656.jpg,1,111
data/jsl/jsl-11-657.jpg,1,111
data/jsl/jsl-11-6617.jpg,1,111
data/jsl/jsl-11-6625.jpg,1,111
data/jsl/jsl-11-6668.jpg,1,111
data/jsl/jsl-11-6715.jpg,1,111
data/jsl/jsl-11-6730.jpg,1,111
data/jsl/jsl-11-678.jpg,1,111
data/jsl/jsl-11-6785.jpg,1,111
data/jsl/jsl-11-6796.jpg,1,111
data/jsl/jsl-11-6818.jpg,1,111
data/jsl/jsl-11-6830.jpg,1,111
data/jsl/jsl-11-687.jpg,1,111
data/jsl/jsl-11-6888.jpg,1,111
data/jsl/jsl-11-6932.jpg,1,111
data/jsl/jsl-11-6992.jpg,1,111
data/jsl/jsl-11-7000.jpg,1,111
data/jsl/jsl-11-7044.jpg,1,111
data/jsl/jsl-11-7050.jpg,1,111
data/jsl/jsl-11-7070.jpg,1,111
data/jsl/jsl-11-7092.jpg,1,111
data/jsl/jsl-11-7097.jpg,1,111
data/jsl/jsl-11-713.jpg,1,111
data/jsl/jsl-11-7130.jpg,1,111
data/jsl/jsl-11-7134.jpg,1,111
data/jsl/jsl-11-7192.jpg,1,111
data/jsl/jsl-11-7250.jpg,1,111
data/jsl/jsl-11-7328.jpg,1,111
data/jsl/jsl-11-7331.jpg,1,111
data/jsl/jsl-11-7344.jpg,1,111
data/jsl/jsl-11-7360.jpg,1,111
data/jsl/jsl-11-7395.jpg,1,111
data/jsl/jsl-11-7408.jpg,1,111
data/jsl/jsl-11-752.jpg,1,111
data/jsl/jsl-11-7524.jpg,1,111
data/jsl/jsl-11-7564.jpg,1,111
data/jsl/jsl-11-7591.jpg,1,111
data/jsl/jsl-11-7642.jpg,1,111
data/jsl/jsl-11-7651.jpg,1,111
data/jsl/jsl-11-7655.jpg,1,111
data/jsl/jsl-11-7662.jpg,1,111
data/jsl/jsl-11-768.jpg,1,111
data/jsl/jsl-11-772.jpg,1,111
data/jsl/jsl-11-7781.jpg,1,111
data/jsl/jsl-11-7786.jpg,1,111
data/jsl/jsl-11-7795.jpg,1,111
data/jsl/jsl-11-78.jpg,1,111
data/jsl/jsl-11-7805.jpg,1,111
data/jsl/jsl-11-7827.jpg,1,111
data/jsl/jsl-11-7946.jpg,1,111
data/jsl/jsl-11-8043.jpg,1,111
data/jsl/jsl-11-851.jpg,1,111
data/jsl/jsl-11-856.jpg,1,111
data/jsl/jsl-11-872.jpg,1,111
data/jsl/jsl-11-878.jpg,1,111
data/jsl/jsl-11-881.jpg,1,111
data/jsl/jsl-11-917.jpg,1,111
data/jsl/jsl-11-931.jpg,1,111
data/jsl/jsl-11-979.jpg,1,111
data/jsl/jsl-12-103.jpg,1,112
data/jsl/jsl-12-1043.jpg,1,112
data/jsl/jsl-12-1117.jpg,1,112
data/jsl/jsl-12-1132.jpg,1,112
data/jsl/jsl-12-1157.jpg,1,112
data/jsl/jsl-12-1198.jpg,1,112
data/jsl/jsl-12-1202.jpg,1,112
data/jsl/jsl-12-1272.jpg,1,112
data/jsl/jsl-12-1310.jpg,1,112
data/jsl/jsl-12-1330.jpg,1,112
data/jsl/jsl-12-1392.jpg,1,112
data/jsl/jsl-12-1428.jpg,1,112
data/jsl/jsl-12-1478.jpg,1,112
data/jsl/jsl-12-1493.jpg,1,112
